,일시,계절,공휴일,근무일,날씨,기온,체감기온,습도,풍속,비회원이용자수,회원이용자수,이용자수,연도,월,일,시각,요일
9501,2012-09-19 06:00:00,가을,공휴일 아님,근무일,좋음,21.32,25.0,63,16.9979,6,166,172,2012,9,19,6,수
9502,2012-09-19 07:00:00,가을,공휴일 아님,근무일,좋음,21.32,25.0,63,15.0013,16,529,545,2012,9,19,7,수
9503,2012-09-19 08:00:00,가을,공휴일 아님,근무일,좋음,21.32,25.0,59,15.0013,39,758,797,2012,9,19,8,수
9504,2012-09-19 09:00:00,가을,공휴일 아님,근무일,좋음,22.14,25.76,60,16.9979,26,336,362,2012,9,19,9,수
9505,2012-09-19 10:00:00,가을,공휴일 아님,근무일,좋음,22.96,26.515,52,12.998,23,169,192,2012,9,19,10,수
9506,2012-09-19 11:00:00,가을,공휴일 아님,근무일,좋음,24.6,31.06,43,16.9979,44,203,247,2012,9,19,11,수
9507,2012-09-19 12:00:00,가을,공휴일 아님,근무일,좋음,24.6,31.06,43,16.9979,53,260,313,2012,9,19,12,수
9508,2012-09-19 13:00:00,가을,공휴일 아님,근무일,좋음,24.6,31.06,40,16.9979,55,234,289,2012,9,19,13,수
9509,2012-09-19 14:00:00,가을,공휴일 아님,근무일,좋음,25.42,31.06,38,16.9979,59,227,286,2012,9,19,14,수
9510,2012-09-19 15:00:00,가을,공휴일 아님,근무일,좋음,25.42,31.06,35,0.0,57,254,311,2012,9,19,15,수
9511,2012-09-19 16:00:00,가을,공휴일 아님,근무일,좋음,25.42,31.06,35,0.0,69,397,466,2012,9,19,16,수
9512,2012-09-19 17:00:00,가을,공휴일 아님,근무일,좋음,24.6,31.06,38,15.0013,74,812,886,2012,9,19,17,수
9513,2012-09-19 18:00:00,가을,공휴일 아님,근무일,좋음,23.78,27.275,40,19.0012,85,807,892,2012,9,19,18,수
9514,2012-09-19 19:00:00,가을,공휴일 아님,근무일,좋음,22.96,26.515,43,15.0013,72,539,611,2012,9,19,19,수
9515,2012-09-19 20:00:00,가을,공휴일 아님,근무일,좋음,21.32,25.0,48,11.0014,31,378,409,2012,9,19,20,수
9516,2012-09-19 21:00:00,가을,공휴일 아님,근무일,좋음,20.5,24.24,59,11.0014,25,324,349,2012,9,19,21,수
9517,2012-09-19 22:00:00,가을,공휴일 아님,근무일,좋음,20.5,24.24,63,6.0032,31,198,229,2012,9,19,22,수
9518,2012-09-19 23:00:00,가을,공휴일 아님,근무일,좋음,19.68,23.485,67,6.0032,17,106,123,2012,9,19,23,수
9519,2012-10-01 00:00:00,겨울,공휴일 아님,근무일,좋음,18.86,22.725,72,7.0015,6,39,45,2012,10,1,0,월
9520,2012-10-01 01:00:00,겨울,공휴일 아님,근무일,좋음,18.04,21.97,77,6.0032,5,13,18,2012,10,1,1,월
9521,2012-10-01 02:00:00,겨울,공휴일 아님,근무일,좋음,18.86,22.725,72,0.0,6,6,12,2012,10,1,2,월
9522,2012-10-01 03:00:00,겨울,공휴일 아님,근무일,좋음,18.04,21.97,77,0.0,1,6,7,2012,10,1,3,월
9523,2012-10-01 04:00:00,겨울,공휴일 아님,근무일,좋음,17.22,21.21,82,7.0015,0,10,10,2012,10,1,4,월
9524,2012-10-01 05:00:00,겨울,공휴일 아님,근무일,좋음,18.04,21.97,77,0.0,2,34,36,2012,10,1,5,월
9525,2012-10-01 06:00:00,겨울,공휴일 아님,근무일,좋음,18.04,21.97,77,7.0015,8,147,155,2012,10,1,6,월
9526,2012-10-01 07:00:00,겨울,공휴일 아님,근무일,좋음,18.04,21.97,77,11.0014,13,470,483,2012,10,1,7,월
9527,2012-10-01 08:00:00,겨울,공휴일 아님,근무일,약간 흐림,18.86,22.725,77,7.0015,40,744,784,2012,10,1,8,월
9528,2012-10-01 09:00:00,겨울,공휴일 아님,근무일,약간 흐림,21.32,25.0,63,0.0,26,314,340,2012,10,1,9,월
9529,2012-10-01 10:00:00,겨울,공휴일 아님,근무일,좋음,22.14,25.76,56,0.0,44,135,179,2012,10,1,10,월
9530,2012-10-01 11:00:00,겨울,공휴일 아님,근무일,좋음,23.78,27.275,46,0.0,76,196,272,2012,10,1,11,월
9531,2012-10-01 12:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,31.06,43,11.0014,61,262,323,2012,10,1,12,월
9532,2012-10-01 13:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,31.06,43,11.0014,80,225,305,2012,10,1,13,월
9533,2012-10-01 14:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,31.06,43,7.0015,51,193,244,2012,10,1,14,월
9534,2012-10-01 15:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,31.06,43,8.9981,95,234,329,2012,10,1,15,월
9535,2012-10-01 16:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,31.06,46,16.9979,51,408,459,2012,10,1,16,월
9536,2012-10-01 17:00:00,겨울,공휴일 아님,근무일,흐림,22.96,26.515,60,16.9979,65,791,856,2012,10,1,17,월
9537,2012-10-01 18:00:00,겨울,공휴일 아님,근무일,흐림,22.96,26.515,64,7.0015,42,571,613,2012,10,1,18,월
9538,2012-10-01 19:00:00,겨울,공휴일 아님,근무일,약간 흐림,22.14,25.76,68,7.0015,33,483,516,2012,10,1,19,월
9539,2012-10-01 20:00:00,겨울,공휴일 아님,근무일,흐림,22.14,25.76,68,0.0,11,251,262,2012,10,1,20,월
9540,2012-10-01 21:00:00,겨울,공휴일 아님,근무일,약간 흐림,22.14,25.76,73,8.9981,13,205,218,2012,10,1,21,월
9541,2012-10-01 22:00:00,겨울,공휴일 아님,근무일,흐림,22.14,25.76,77,6.0032,17,190,207,2012,10,1,22,월
9542,2012-10-01 23:00:00,겨울,공휴일 아님,근무일,흐림,22.14,25.76,77,0.0,17,88,105,2012,10,1,23,월
9543,2012-10-02 00:00:00,겨울,공휴일 아님,근무일,약간 흐림,22.96,26.515,73,0.0,1,30,31,2012,10,2,0,화
9544,2012-10-02 01:00:00,겨울,공휴일 아님,근무일,약간 흐림,22.14,25.76,77,7.0015,0,11,11,2012,10,2,1,화
9545,2012-10-02 02:00:00,겨울,공휴일 아님,근무일,약간 흐림,22.14,25.76,77,7.0015,0,2,2,2012,10,2,2,화
9546,2012-10-02 03:00:00,겨울,공휴일 아님,근무일,약간 흐림,22.14,25.76,88,12.998,1,4,5,2012,10,2,3,화
9547,2012-10-02 04:00:00,겨울,공휴일 아님,근무일,약간 흐림,22.96,26.515,83,6.0032,2,8,10,2012,10,2,4,화
9548,2012-10-02 05:00:00,겨울,공휴일 아님,근무일,약간 흐림,22.96,26.515,83,8.9981,1,42,43,2012,10,2,5,화
9549,2012-10-02 06:00:00,겨울,공휴일 아님,근무일,흐림,23.78,27.275,83,7.0015,3,176,179,2012,10,2,6,화
9550,2012-10-02 07:00:00,겨울,공휴일 아님,근무일,흐림,23.78,27.275,83,7.0015,4,256,260,2012,10,2,7,화
9551,2012-10-02 08:00:00,겨울,공휴일 아님,근무일,흐림,24.6,27.275,88,0.0,6,128,134,2012,10,2,8,화
9552,2012-10-02 09:00:00,겨울,공휴일 아님,근무일,흐림,23.78,27.275,88,8.9981,3,83,86,2012,10,2,9,화
9553,2012-10-02 10:00:00,겨울,공휴일 아님,근무일,흐림,23.78,27.275,88,8.9981,3,42,45,2012,10,2,10,화
9554,2012-10-02 11:00:00,겨울,공휴일 아님,근무일,흐림,23.78,27.275,94,8.9981,7,92,99,2012,10,2,11,화
9555,2012-10-02 12:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,27.275,88,12.998,6,98,104,2012,10,2,12,화
9556,2012-10-02 13:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,27.275,88,8.9981,6,148,154,2012,10,2,13,화
9557,2012-10-02 14:00:00,겨울,공휴일 아님,근무일,흐림,24.6,27.275,88,8.9981,16,147,163,2012,10,2,14,화
9558,2012-10-02 15:00:00,겨울,공휴일 아님,근무일,흐림,25.42,28.79,83,8.9981,14,195,209,2012,10,2,15,화
9559,2012-10-02 16:00:00,겨울,공휴일 아님,근무일,흐림,25.42,28.03,88,8.9981,46,328,374,2012,10,2,16,화
9560,2012-10-02 17:00:00,겨울,공휴일 아님,근무일,흐림,25.42,28.03,88,7.0015,38,677,715,2012,10,2,17,화
9561,2012-10-02 18:00:00,겨울,공휴일 아님,근무일,흐림,25.42,27.275,94,6.0032,48,639,687,2012,10,2,18,화
9562,2012-10-02 19:00:00,겨울,공휴일 아님,근무일,흐림,25.42,27.275,94,0.0,27,368,395,2012,10,2,19,화
9563,2012-10-02 20:00:00,겨울,공휴일 아님,근무일,흐림,25.42,27.275,94,8.9981,20,286,306,2012,10,2,20,화
9564,2012-10-02 21:00:00,겨울,공휴일 아님,근무일,흐림,25.42,27.275,94,7.0015,24,265,289,2012,10,2,21,화
9565,2012-10-02 22:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,27.275,94,7.0015,28,212,240,2012,10,2,22,화
9566,2012-10-02 23:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,27.275,94,0.0,11,87,98,2012,10,2,23,화
9567,2012-10-03 00:00:00,겨울,공휴일 아님,근무일,흐림,25.42,27.275,94,0.0,5,47,52,2012,10,3,0,수
9568,2012-10-03 01:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,27.275,94,0.0,3,16,19,2012,10,3,1,수
9569,2012-10-03 02:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,27.275,94,0.0,2,7,9,2012,10,3,2,수
9570,2012-10-03 03:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,25.76,94,0.0,0,7,7,2012,10,3,3,수
9571,2012-10-03 04:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,25.0,100,0.0,2,9,11,2012,10,3,4,수
9572,2012-10-03 05:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,27.275,94,7.0015,2,32,34,2012,10,3,5,수
9573,2012-10-03 06:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,25.76,94,8.9981,4,173,177,2012,10,3,6,수
9574,2012-10-03 07:00:00,겨울,공휴일 아님,근무일,약간 흐림,24.6,25.76,94,12.998,11,504,515,2012,10,3,7,수
9575,2012-10-03 08:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,28.03,88,7.0015,28,781,809,2012,10,3,8,수
9576,2012-10-03 09:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,28.79,83,12.998,30,332,362,2012,10,3,9,수
9577,2012-10-03 10:00:00,겨울,공휴일 아님,근무일,좋음,27.06,30.305,78,11.0014,29,146,175,2012,10,3,10,수
9578,2012-10-03 11:00:00,겨울,공휴일 아님,근무일,좋음,27.06,30.305,78,11.0014,52,178,230,2012,10,3,11,수
9579,2012-10-03 12:00:00,겨울,공휴일 아님,근무일,약간 흐림,28.7,32.575,70,7.0015,69,289,358,2012,10,3,12,수
9580,2012-10-03 13:00:00,겨울,공휴일 아님,근무일,약간 흐림,28.7,33.335,74,7.0015,55,224,279,2012,10,3,13,수
9581,2012-10-03 14:00:00,겨울,공휴일 아님,근무일,약간 흐림,29.52,34.09,70,11.0014,56,195,251,2012,10,3,14,수
9582,2012-10-03 15:00:00,겨울,공휴일 아님,근무일,약간 흐림,29.52,34.09,62,11.0014,59,260,319,2012,10,3,15,수
9583,2012-10-03 16:00:00,겨울,공휴일 아님,근무일,약간 흐림,29.52,33.335,58,0.0,42,436,478,2012,10,3,16,수
9584,2012-10-03 17:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,65,0.0,84,833,917,2012,10,3,17,수
9585,2012-10-03 18:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,65,0.0,54,756,810,2012,10,3,18,수
9586,2012-10-03 19:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,65,0.0,49,544,593,2012,10,3,19,수
9587,2012-10-03 20:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,65,0.0,48,449,497,2012,10,3,20,수
9588,2012-10-03 21:00:00,겨울,공휴일 아님,근무일,약간 흐림,27.06,31.06,74,0.0,14,195,209,2012,10,3,21,수
9589,2012-10-03 22:00:00,겨울,공휴일 아님,근무일,좋음,27.06,31.06,74,0.0,9,232,241,2012,10,3,22,수
9590,2012-10-03 23:00:00,겨울,공휴일 아님,근무일,약간 흐림,27.06,30.305,78,0.0,21,199,220,2012,10,3,23,수
9591,2012-10-04 00:00:00,겨울,공휴일 아님,근무일,흐림,26.24,28.79,89,0.0,11,65,76,2012,10,4,0,목
9592,2012-10-04 01:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,27.275,94,0.0,2,23,25,2012,10,4,1,목
9593,2012-10-04 02:00:00,겨울,공휴일 아님,근무일,좋음,26.24,28.79,89,0.0,3,10,13,2012,10,4,2,목
9594,2012-10-04 03:00:00,겨울,공휴일 아님,근무일,약간 흐림,25.42,28.03,88,0.0,5,6,11,2012,10,4,3,목
9595,2012-10-04 04:00:00,겨울,공휴일 아님,근무일,약간 흐림,26.24,28.79,89,0.0,0,10,10,2012,10,4,4,목
9596,2012-10-04 05:00:00,겨울,공휴일 아님,근무일,흐림,26.24,28.79,89,7.0015,2,37,39,2012,10,4,5,목
9597,2012-10-04 06:00:00,겨울,공휴일 아님,근무일,흐림,25.42,27.275,94,6.0032,1,132,133,2012,10,4,6,목
9598,2012-10-04 07:00:00,겨울,공휴일 아님,근무일,약간 흐림,26.24,28.79,89,6.0032,12,379,391,2012,10,4,7,목
9599,2012-10-04 08:00:00,겨울,공휴일 아님,근무일,좋음,26.24,28.79,89,0.0,27,711,738,2012,10,4,8,목
9600,2012-10-04 09:00:00,겨울,공휴일 아님,근무일,약간 흐림,26.24,28.79,89,12.998,40,319,359,2012,10,4,9,목
9601,2012-10-04 10:00:00,겨울,공휴일 아님,근무일,약간 흐림,27.06,30.305,83,8.9981,27,150,177,2012,10,4,10,목
9602,2012-10-04 11:00:00,겨울,공휴일 아님,근무일,약간 흐림,28.7,32.575,70,7.0015,38,176,214,2012,10,4,11,목
9603,2012-10-04 12:00:00,겨울,공휴일 아님,근무일,약간 흐림,29.52,33.335,54,12.998,57,231,288,2012,10,4,12,목
9604,2012-10-04 13:00:00,겨울,공휴일 아님,근무일,약간 흐림,29.52,33.335,58,22.0028,63,231,294,2012,10,4,13,목
9605,2012-10-04 14:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,61,16.9979,56,211,267,2012,10,4,14,목
9606,2012-10-04 15:00:00,겨울,공휴일 아님,근무일,좋음,29.52,33.335,54,19.0012,77,248,325,2012,10,4,15,목
9607,2012-10-04 16:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,54,19.0012,86,411,497,2012,10,4,16,목
9608,2012-10-04 17:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,51,15.0013,112,789,901,2012,10,4,17,목
9609,2012-10-04 18:00:00,겨울,공휴일 아님,근무일,좋음,27.06,31.06,57,7.0015,75,812,887,2012,10,4,18,목
9610,2012-10-04 19:00:00,겨울,공휴일 아님,근무일,좋음,27.06,31.06,57,7.0015,67,467,534,2012,10,4,19,목
9611,2012-10-04 20:00:00,겨울,공휴일 아님,근무일,좋음,26.24,30.305,65,7.0015,50,391,441,2012,10,4,20,목
9612,2012-10-04 21:00:00,겨울,공휴일 아님,근무일,좋음,25.42,30.305,69,0.0,33,288,321,2012,10,4,21,목
9613,2012-10-04 22:00:00,겨울,공휴일 아님,근무일,좋음,26.24,31.06,47,8.9981,29,203,232,2012,10,4,22,목
9614,2012-10-04 23:00:00,겨울,공휴일 아님,근무일,좋음,24.6,31.06,56,6.0032,18,137,155,2012,10,4,23,목
9615,2012-10-05 00:00:00,겨울,공휴일 아님,근무일,좋음,22.96,26.515,73,0.0,16,86,102,2012,10,5,0,금
9616,2012-10-05 01:00:00,겨울,공휴일 아님,근무일,좋음,22.14,25.76,68,7.0015,3,43,46,2012,10,5,1,금
9617,2012-10-05 02:00:00,겨울,공휴일 아님,근무일,좋음,22.14,25.76,73,6.0032,1,10,11,2012,10,5,2,금
9618,2012-10-05 03:00:00,겨울,공휴일 아님,근무일,좋음,22.14,25.76,73,0.0,5,11,16,2012,10,5,3,금
9619,2012-10-05 04:00:00,겨울,공휴일 아님,근무일,좋음,22.14,25.76,77,0.0,0,11,11,2012,10,5,4,금
9620,2012-10-05 05:00:00,겨울,공휴일 아님,근무일,좋음,21.32,25.0,77,0.0,0,41,41,2012,10,5,5,금
9621,2012-10-05 06:00:00,겨울,공휴일 아님,근무일,좋음,21.32,25.0,83,0.0,4,133,137,2012,10,5,6,금
9622,2012-10-05 07:00:00,겨울,공휴일 아님,근무일,좋음,21.32,25.0,83,7.0015,11,417,428,2012,10,5,7,금
9623,2012-10-05 08:00:00,겨울,공휴일 아님,근무일,좋음,23.78,27.275,64,0.0,36,749,785,2012,10,5,8,금
9624,2012-10-05 09:00:00,겨울,공휴일 아님,근무일,좋음,24.6,30.305,60,6.0032,58,326,384,2012,10,5,9,금
9625,2012-10-05 10:00:00,겨울,공휴일 아님,근무일,좋음,27.06,31.06,54,0.0,68,192,260,2012,10,5,10,금
9626,2012-10-05 11:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,48,12.998,90,214,304,2012,10,5,11,금
9627,2012-10-05 12:00:00,겨울,공휴일 아님,근무일,좋음,29.52,32.575,42,11.0014,161,307,468,2012,10,5,12,금
9628,2012-10-05 13:00:00,겨울,공휴일 아님,근무일,좋음,28.7,32.575,48,0.0,117,307,424,2012,10,5,13,금
9629,2012-10-05 14:00:00,겨울,공휴일 아님,근무일,좋음,30.34,32.575,37,15.0013,113,287,400,2012,10,5,14,금
9630,2012-10-05 15:00:00,겨울,공휴일 아님,근무일,좋음,29.52,32.575,39,16.9979,150,320,470,2012,10,5,15,금
9631,2012-10-05 16:00:00,겨울,공휴일 아님,근무일,좋음,29.52,32.575,37,0.0,153,481,634,2012,10,5,16,금
9632,2012-10-05 17:00:00,겨울,공휴일 아님,근무일,좋음,28.7,31.82,42,11.0014,158,742,900,2012,10,5,17,금
9633,2012-10-05 18:00:00,겨울,공휴일 아님,근무일,좋음,26.24,31.06,57,8.9981,106,655,761,2012,10,5,18,금
9634,2012-10-05 19:00:00,겨울,공휴일 아님,근무일,좋음,25.42,29.545,73,11.0014,67,433,500,2012,10,5,19,금
9635,2012-10-05 20:00:00,겨울,공휴일 아님,근무일,좋음,24.6,28.79,78,8.9981,66,306,372,2012,10,5,20,금
9636,2012-10-05 21:00:00,겨울,공휴일 아님,근무일,좋음,24.6,29.545,69,15.0013,47,220,267,2012,10,5,21,금
9637,2012-10-05 22:00:00,겨울,공휴일 아님,근무일,좋음,24.6,29.545,73,19.0012,63,201,264,2012,10,5,22,금
9638,2012-10-05 23:00:00,겨울,공휴일 아님,근무일,좋음,23.78,27.275,78,15.0013,23,148,171,2012,10,5,23,금
9639,2012-10-06 00:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.96,26.515,83,11.0014,37,154,191,2012,10,6,0,토
9640,2012-10-06 01:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.96,26.515,83,16.9979,25,116,141,2012,10,6,1,토
9641,2012-10-06 02:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.96,26.515,78,12.998,13,62,75,2012,10,6,2,토
9642,2012-10-06 03:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.14,25.76,77,15.0013,2,54,56,2012,10,6,3,토
9643,2012-10-06 04:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.14,25.76,83,16.9979,4,7,11,2012,10,6,4,토
9644,2012-10-06 05:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.14,25.76,83,12.998,2,8,10,2012,10,6,5,토
9645,2012-10-06 06:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.14,25.76,88,16.9979,2,28,30,2012,10,6,6,토
9646,2012-10-06 07:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.14,25.76,83,19.9995,13,71,84,2012,10,6,7,토
9647,2012-10-06 08:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.96,26.515,83,12.998,22,184,206,2012,10,6,8,토
9648,2012-10-06 09:00:00,겨울,공휴일 아님,근무일 아님,좋음,24.6,29.545,73,12.998,130,265,395,2012,10,6,9,토
9649,2012-10-06 10:00:00,겨울,공휴일 아님,근무일 아님,좋음,25.42,30.305,69,19.0012,198,341,539,2012,10,6,10,토
9650,2012-10-06 11:00:00,겨울,공휴일 아님,근무일 아님,좋음,26.24,30.305,65,16.9979,258,389,647,2012,10,6,11,토
9651,2012-10-06 12:00:00,겨울,공휴일 아님,근무일 아님,좋음,28.7,32.575,54,7.0015,362,381,743,2012,10,6,12,토
9652,2012-10-06 13:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,26.24,31.06,57,35.0008,310,400,710,2012,10,6,13,토
9653,2012-10-06 14:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,24.6,31.06,56,27.9993,269,307,576,2012,10,6,14,토
9654,2012-10-06 15:00:00,겨울,공휴일 아님,근무일 아님,좋음,24.6,31.06,46,27.9993,279,341,620,2012,10,6,15,토
9655,2012-10-06 16:00:00,겨울,공휴일 아님,근무일 아님,좋음,24.6,31.06,43,35.0008,317,342,659,2012,10,6,16,토
9656,2012-10-06 17:00:00,겨울,공휴일 아님,근무일 아님,좋음,22.14,25.76,49,26.0027,268,342,610,2012,10,6,17,토
9657,2012-10-06 18:00:00,겨울,공휴일 아님,근무일 아님,좋음,21.32,25.0,48,27.9993,183,312,495,2012,10,6,18,토
9658,2012-10-06 19:00:00,겨울,공휴일 아님,근무일 아님,좋음,19.68,23.485,55,15.0013,102,239,341,2012,10,6,19,토
9659,2012-10-06 20:00:00,겨울,공휴일 아님,근무일 아님,좋음,19.68,23.485,55,16.9979,75,172,247,2012,10,6,20,토
9660,2012-10-06 21:00:00,겨울,공휴일 아님,근무일 아님,좋음,18.86,22.725,59,8.9981,78,137,215,2012,10,6,21,토
9661,2012-10-06 22:00:00,겨울,공휴일 아님,근무일 아님,좋음,18.04,21.97,62,8.9981,45,140,185,2012,10,6,22,토
9662,2012-10-06 23:00:00,겨울,공휴일 아님,근무일 아님,좋음,18.04,21.97,62,8.9981,37,142,179,2012,10,6,23,토
9663,2012-10-07 00:00:00,겨울,공휴일 아님,근무일 아님,좋음,18.04,21.97,62,11.0014,28,99,127,2012,10,7,0,일
9664,2012-10-07 01:00:00,겨울,공휴일 아님,근무일 아님,좋음,18.04,21.97,54,15.0013,29,80,109,2012,10,7,1,일
9665,2012-10-07 02:00:00,겨울,공휴일 아님,근무일 아님,좋음,17.22,21.21,62,8.9981,10,64,74,2012,10,7,2,일
9666,2012-10-07 03:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,18.04,21.97,62,8.9981,5,17,22,2012,10,7,3,일
9667,2012-10-07 04:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,18.04,21.97,54,16.9979,5,6,11,2012,10,7,4,일
9668,2012-10-07 05:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,18.04,21.97,54,8.9981,2,8,10,2012,10,7,5,일
9669,2012-10-07 06:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,18.04,21.97,54,12.998,4,19,23,2012,10,7,6,일
9670,2012-10-07 07:00:00,겨울,공휴일 아님,근무일 아님,흐림,17.22,21.21,58,11.0014,6,29,35,2012,10,7,7,일
9671,2012-10-07 08:00:00,겨울,공휴일 아님,근무일 아님,흐림,17.22,21.21,67,8.9981,11,51,62,2012,10,7,8,일
9672,2012-10-07 09:00:00,겨울,공휴일 아님,근무일 아님,흐림,16.4,20.455,71,8.9981,16,70,86,2012,10,7,9,일
9673,2012-10-07 10:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,17.22,21.21,67,12.998,41,144,185,2012,10,7,10,일
9674,2012-10-07 11:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,17.22,21.21,71,7.0015,76,260,336,2012,10,7,11,일
9675,2012-10-07 12:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,17.22,21.21,71,0.0,100,292,392,2012,10,7,12,일
9676,2012-10-07 13:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,18.04,21.97,72,6.0032,80,240,320,2012,10,7,13,일
9677,2012-10-07 14:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,18.04,21.97,67,0.0,71,243,314,2012,10,7,14,일
9678,2012-10-07 15:00:00,겨울,공휴일 아님,근무일 아님,흐림,17.22,21.21,77,8.9981,74,232,306,2012,10,7,15,일
9679,2012-10-07 16:00:00,겨울,공휴일 아님,근무일 아님,흐림,16.4,20.455,82,11.0014,87,246,333,2012,10,7,16,일
9680,2012-10-07 17:00:00,겨울,공휴일 아님,근무일 아님,흐림,16.4,20.455,82,15.0013,35,122,157,2012,10,7,17,일
9681,2012-10-07 18:00:00,겨울,공휴일 아님,근무일 아님,흐림,16.4,20.455,82,12.998,24,82,106,2012,10,7,18,일
9682,2012-10-07 19:00:00,겨울,공휴일 아님,근무일 아님,약간 흐림,16.4,20.455,82,7.0015,17,97,114,2012,10,7,19,일
9683,2012-10-07 20:00:00,겨울,공휴일 아님,근무일 아님,좋음,16.4,20.455,82,8.9981,19,97,116,2012,10,7,20,일
9684,2012-10-07 21:00:00,겨울,공휴일 아님,근무일 아님,좋음,15.58,19.695,87,7.0015,22,91,113,2012,10,7,21,일
9685,2012-10-07 22:00:00,겨울,공휴일 아님,근무일 아님,좋음,15.58,19.695,87,8.9981,7,72,79,2012,10,7,22,일
9686,2012-10-07 23:00:00,겨울,공휴일 아님,근무일 아님,좋음,14.76,17.425,93,8.9981,12,68,80,2012,10,7,23,일
9687,2012-10-08 00:00:00,겨울,공휴일,근무일 아님,좋음,15.58,19.695,76,19.0012,7,44,51,2012,10,8,0,월
9688,2012-10-08 01:00:00,겨울,공휴일,근무일 아님,좋음,13.94,16.665,87,11.0014,2,35,37,2012,10,8,1,월
9689,2012-10-08 02:00:00,겨울,공휴일,근무일 아님,좋음,13.94,16.665,81,12.998,3,12,15,2012,10,8,2,월
9690,2012-10-08 03:00:00,겨울,공휴일,근무일 아님,좋음,13.94,17.425,81,7.0015,2,8,10,2012,10,8,3,월
9691,2012-10-08 04:00:00,겨울,공휴일,근무일 아님,좋음,13.12,16.665,87,8.9981,1,6,7,2012,10,8,4,월
9692,2012-10-08 05:00:00,겨울,공휴일,근무일 아님,좋음,13.94,15.91,76,15.0013,2,17,19,2012,10,8,5,월
9693,2012-10-08 06:00:00,겨울,공휴일,근무일 아님,좋음,13.94,17.425,76,7.0015,5,54,59,2012,10,8,6,월
9694,2012-10-08 07:00:00,겨울,공휴일,근무일 아님,약간 흐림,13.94,16.665,76,11.0014,3,151,154,2012,10,8,7,월
9695,2012-10-08 08:00:00,겨울,공휴일,근무일 아님,약간 흐림,14.76,17.425,71,15.0013,23,374,397,2012,10,8,8,월
9696,2012-10-08 09:00:00,겨울,공휴일,근무일 아님,약간 흐림,15.58,19.695,66,11.0014,59,273,332,2012,10,8,9,월
9697,2012-10-08 10:00:00,겨울,공휴일,근무일 아님,약간 흐림,15.58,19.695,68,8.9981,69,229,298,2012,10,8,10,월
9698,2012-10-08 11:00:00,겨울,공휴일,근무일 아님,약간 흐림,16.4,20.455,62,6.0032,72,236,308,2012,10,8,11,월
9699,2012-10-08 12:00:00,겨울,공휴일,근무일 아님,약간 흐림,17.22,21.21,63,11.0014,74,267,341,2012,10,8,12,월
9700,2012-10-08 13:00:00,겨울,공휴일,근무일 아님,약간 흐림,17.22,21.21,62,12.998,82,323,405,2012,10,8,13,월
9701,2012-10-08 14:00:00,겨울,공휴일,근무일 아님,약간 흐림,17.22,21.21,58,7.0015,121,299,420,2012,10,8,14,월
