,userId,movieId,rating,title,year,tag,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
89049,567,1921,3.0,Pi (1998),1998,existentialism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
89050,567,1921,3.0,Pi (1998),1998,hallucinatory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
89051,567,1921,3.0,Pi (1998),1998,insanity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
89052,567,1921,3.0,Pi (1998),1998,paranoia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
89053,567,1921,3.0,Pi (1998),1998,paranoid,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
89054,567,1921,3.0,Pi (1998),1998,surreal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
89055,567,1921,3.0,Pi (1998),1998,tense,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
89056,567,1921,3.0,Pi (1998),1998,visually appealing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
89058,567,2138,4.5,Watership Down (1978),1978,atmospheric,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
89059,567,2138,4.5,Watership Down (1978),1978,beautiful,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
89061,567,2324,3.5,Life Is Beautiful (La Vita è bella) (1997),1997,bittersweet,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
89062,567,2324,3.5,Life Is Beautiful (La Vita è bella) (1997),1997,emotional,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
89063,567,2324,3.5,Life Is Beautiful (La Vita è bella) (1997),1997,Heartwarming,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
89064,567,2324,3.5,Life Is Beautiful (La Vita è bella) (1997),1997,poignant,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
89065,567,2324,3.5,Life Is Beautiful (La Vita è bella) (1997),1997,sentimental,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
89066,567,2324,3.5,Life Is Beautiful (La Vita è bella) (1997),1997,tear jerker,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
89067,567,2324,3.5,Life Is Beautiful (La Vita è bella) (1997),1997,tearjerking,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
89071,567,2731,3.5,"400 Blows, The (Les quatre cents coups) (1959)",1959,emotional,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89072,567,2731,3.5,"400 Blows, The (Les quatre cents coups) (1959)",1959,gentle,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89073,567,2731,3.5,"400 Blows, The (Les quatre cents coups) (1959)",1959,heartwarming,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89074,567,2731,3.5,"400 Blows, The (Les quatre cents coups) (1959)",1959,lyrical,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89075,567,2731,3.5,"400 Blows, The (Les quatre cents coups) (1959)",1959,reflective,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89080,567,3134,3.0,Grand Illusion (La grande illusion) (1937),1937,downbeat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89081,567,3134,3.0,Grand Illusion (La grande illusion) (1937),1937,poignant,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89083,567,3266,5.0,Man Bites Dog (C'est arrivé près de chez vous) (1992),1992,black comedy,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
89084,567,3266,5.0,Man Bites Dog (C'est arrivé près de chez vous) (1992),1992,crazy,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
89085,567,3266,5.0,Man Bites Dog (C'est arrivé près de chez vous) (1992),1992,dark,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
89086,567,3266,5.0,Man Bites Dog (C'est arrivé près de chez vous) (1992),1992,dark comedy,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
89087,567,3266,5.0,Man Bites Dog (C'est arrivé près de chez vous) (1992),1992,dark humor,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
89088,567,3266,5.0,Man Bites Dog (C'est arrivé près de chez vous) (1992),1992,serial killer,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
89089,567,3424,4.0,Do the Right Thing (1989),1989,great cinematography,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89090,567,3671,4.5,Blazing Saddles (1974),1974,dark humor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89091,567,3671,4.5,Blazing Saddles (1974),1974,easygoing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89092,567,3671,4.5,Blazing Saddles (1974),1974,silly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89093,567,3676,5.0,Eraserhead (1977),1977,art house,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89094,567,3676,5.0,Eraserhead (1977),1977,Atmospheric,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89095,567,3676,5.0,Eraserhead (1977),1977,creepy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89096,567,3676,5.0,Eraserhead (1977),1977,cryptic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89097,567,3676,5.0,Eraserhead (1977),1977,dark,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89098,567,3676,5.0,Eraserhead (1977),1977,disturbing,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89099,567,3676,5.0,Eraserhead (1977),1977,dreamlike,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89100,567,3676,5.0,Eraserhead (1977),1977,enigmatic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89101,567,3676,5.0,Eraserhead (1977),1977,fucked up,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89102,567,3676,5.0,Eraserhead (1977),1977,gruesome,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89103,567,3676,5.0,Eraserhead (1977),1977,hallucinatory,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89104,567,3676,5.0,Eraserhead (1977),1977,Insane,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89105,567,3676,5.0,Eraserhead (1977),1977,paranoid,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89106,567,3676,5.0,Eraserhead (1977),1977,strange,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89107,567,3676,5.0,Eraserhead (1977),1977,surreal,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89108,567,3676,5.0,Eraserhead (1977),1977,weird,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89111,567,3994,4.0,Unbreakable (2000),2000,atmospheric,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
89112,567,3994,4.0,Unbreakable (2000),2000,somber,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
89113,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,atmospheric,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89114,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,Beautiful,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89115,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,bittersweet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89116,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,dreamy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89117,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,elegant,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89118,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,heartbreaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89119,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,intimate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89120,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,loneliness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89121,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,long takes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89122,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,longing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89123,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,melancholic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89124,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,melancholy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89125,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,moody,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89126,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,nocturnal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89127,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,romantic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89128,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,Unique,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89129,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,visually appealing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89130,567,4144,4.5,In the Mood For Love (Fa yeung nin wa) (2000),2000,visually stunning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89131,567,4226,3.5,Memento (2000),2000,cerebral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89132,567,4226,3.5,Memento (2000),2000,dreamlike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89134,567,4552,3.5,"Tetsuo, the Ironman (Tetsuo) (1988)",1988,"""artsy""",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
89135,567,4552,3.5,"Tetsuo, the Ironman (Tetsuo) (1988)",1988,atmospheric,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
89136,567,4552,3.5,"Tetsuo, the Ironman (Tetsuo) (1988)",1988,gritty,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
89137,567,4552,3.5,"Tetsuo, the Ironman (Tetsuo) (1988)",1988,hallucinatory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
89138,567,4552,3.5,"Tetsuo, the Ironman (Tetsuo) (1988)",1988,surreal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
89139,567,4552,3.5,"Tetsuo, the Ironman (Tetsuo) (1988)",1988,visually stunning,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
89140,567,4878,3.5,Donnie Darko (2001),2001,atmospheric,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89141,567,4878,3.5,Donnie Darko (2001),2001,cerebral,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89142,567,4878,3.5,Donnie Darko (2001),2001,dreamlike,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89143,567,4878,3.5,Donnie Darko (2001),2001,enigmatic,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89144,567,4878,3.5,Donnie Darko (2001),2001,hallucinatory,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89145,567,4878,3.5,Donnie Darko (2001),2001,mental illness,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89146,567,4878,3.5,Donnie Darko (2001),2001,mindfuck,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89147,567,4878,3.5,Donnie Darko (2001),2001,philosophy,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89148,567,4878,3.5,Donnie Darko (2001),2001,psychological,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89149,567,4878,3.5,Donnie Darko (2001),2001,quirky,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89150,567,4878,3.5,Donnie Darko (2001),2001,surreal,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89151,567,4878,3.5,Donnie Darko (2001),2001,thought-provoking,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89152,567,4878,3.5,Donnie Darko (2001),2001,weird,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
89159,567,5673,3.5,Punch-Drunk Love (2002),2002,anger,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89160,567,5673,3.5,Punch-Drunk Love (2002),2002,awkward,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89161,567,5673,3.5,Punch-Drunk Love (2002),2002,bittersweet,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89162,567,5673,3.5,Punch-Drunk Love (2002),2002,hallucinatory,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89163,567,5673,3.5,Punch-Drunk Love (2002),2002,quirky,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89164,567,5673,3.5,Punch-Drunk Love (2002),2002,sad,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89165,567,5673,3.5,Punch-Drunk Love (2002),2002,surreal,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89166,567,5673,3.5,Punch-Drunk Love (2002),2002,symbolism,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89167,567,5673,3.5,Punch-Drunk Love (2002),2002,tense,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89168,567,5673,3.5,Punch-Drunk Love (2002),2002,unconventional,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89169,567,5673,3.5,Punch-Drunk Love (2002),2002,unique,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89170,567,5673,3.5,Punch-Drunk Love (2002),2002,wistful,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89171,567,5690,4.0,Grave of the Fireflies (Hotaru no haka) (1988),1988,beautiful,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89172,567,5690,4.0,Grave of the Fireflies (Hotaru no haka) (1988),1988,downbeat,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89173,567,5690,4.0,Grave of the Fireflies (Hotaru no haka) (1988),1988,grim,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89174,567,5690,4.0,Grave of the Fireflies (Hotaru no haka) (1988),1988,poignant,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89175,567,5690,4.0,Grave of the Fireflies (Hotaru no haka) (1988),1988,tear jerker,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89176,567,5690,4.0,Grave of the Fireflies (Hotaru no haka) (1988),1988,tragedy,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89177,567,5690,4.0,Grave of the Fireflies (Hotaru no haka) (1988),1988,tragic,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89181,567,6214,3.0,Irreversible (Irréversible) (2002),2002,dark,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
89182,567,6214,3.0,Irreversible (Irréversible) (2002),2002,disturbing,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
89183,567,6291,3.0,Lilya 4-Ever (Lilja 4-ever) (2002),2002,Depressing,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89184,567,6291,3.0,Lilya 4-Ever (Lilja 4-ever) (2002),2002,melancholy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89185,567,6291,3.0,Lilya 4-Ever (Lilja 4-ever) (2002),2002,sad,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89187,567,6377,3.0,Finding Nemo (2003),2003,heartwarming,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89189,567,6669,3.5,Ikiru (1952),1952,meditative,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89190,567,6669,3.5,Ikiru (1952),1952,philosophical,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89191,567,6669,3.5,Ikiru (1952),1952,poignant,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89192,567,6669,3.5,Ikiru (1952),1952,purposefulness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89193,567,6818,5.0,Come and See (Idi i smotri) (1985),1985,atmospheric,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89194,567,6818,5.0,Come and See (Idi i smotri) (1985),1985,bleak,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89195,567,6818,5.0,Come and See (Idi i smotri) (1985),1985,disturbing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89196,567,6818,5.0,Come and See (Idi i smotri) (1985),1985,gritty,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89197,567,6818,5.0,Come and See (Idi i smotri) (1985),1985,harsh,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89198,567,7024,4.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",1976,bleak,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89199,567,7024,4.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",1976,confrontational,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89200,567,7024,4.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",1976,disturbing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89201,567,7024,4.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",1976,harsh,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89202,567,7024,4.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",1976,haunting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89203,567,7024,4.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",1976,inhumane,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89204,567,7024,4.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",1976,thought-provoking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89208,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,arthouse,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89209,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,artistic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89210,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,atmospheric,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89211,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,beautiful,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89212,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,bittersweet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89213,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,colourful,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89214,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89215,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,dreamlike,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89216,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,emotional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89217,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,feel-good,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89218,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,happpiness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89219,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,humane,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89220,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,insightful,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89221,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,intelligent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89222,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,lovely,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89223,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,melancholy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89224,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,mind-bending,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89225,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,philosophy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89226,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,quirky,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89227,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,quirky romantic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89228,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,romantic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89229,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,surreal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89230,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,surrealism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89231,567,7361,5.0,Eternal Sunshine of the Spotless Mind (2004),2004,thought-provoking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
89233,567,8335,3.5,Make Way for Tomorrow (1937),1937,heartbreaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89234,567,8477,5.0,"Jetée, La (1962)",1962,post-apocalyptic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
89238,567,25771,5.0,"Andalusian Dog, An (Chien andalou, Un) (1929)",1929,mindfuck,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89239,567,25771,5.0,"Andalusian Dog, An (Chien andalou, Un) (1929)",1929,surreal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89240,567,25771,5.0,"Andalusian Dog, An (Chien andalou, Un) (1929)",1929,surrealism,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89244,567,26717,0.5,Begotten (1990),1990,boring,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89245,567,26717,0.5,Begotten (1990),1990,psychedelic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89246,567,26717,0.5,Begotten (1990),1990,symbolic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
89248,567,27773,4.5,Old Boy (2003),2003,bizarre,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89249,567,27773,4.5,Old Boy (2003),2003,claustrophobic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89250,567,27773,4.5,Old Boy (2003),2003,depressing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89251,567,27773,4.5,Old Boy (2003),2003,disturbing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89252,567,27773,4.5,Old Boy (2003),2003,hallucinatory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89253,567,27773,4.5,Old Boy (2003),2003,paranoid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89254,567,27773,4.5,Old Boy (2003),2003,surreal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89255,567,27773,4.5,Old Boy (2003),2003,twisted,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89256,567,30810,4.0,"Life Aquatic with Steve Zissou, The (2004)",2004,heartwarming,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89257,567,30810,4.0,"Life Aquatic with Steve Zissou, The (2004)",2004,off-beat comedy,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89258,567,30810,4.0,"Life Aquatic with Steve Zissou, The (2004)",2004,quirky,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89259,567,30810,4.0,"Life Aquatic with Steve Zissou, The (2004)",2004,trippy,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89260,567,30810,4.0,"Life Aquatic with Steve Zissou, The (2004)",2004,visually appealing,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89261,567,30810,4.0,"Life Aquatic with Steve Zissou, The (2004)",2004,whimsical,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89269,567,40491,5.0,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",1990,depression,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89272,567,45880,3.0,Marie Antoinette (2006),2006,cinematography,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89273,567,45880,3.0,Marie Antoinette (2006),2006,lyrical,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
