,userId,movieId,rating,title,year,tag,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
66429,424,8950,4.5,The Machinist (2004),2004,Christian Bale,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66430,424,8950,4.5,The Machinist (2004),2004,creepy,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66431,424,8950,4.5,The Machinist (2004),2004,powerful ending,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66432,424,8950,4.5,The Machinist (2004),2004,psychology,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66433,424,8950,4.5,The Machinist (2004),2004,schizophrenia,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66434,424,8950,4.5,The Machinist (2004),2004,twist ending,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66438,424,30825,3.5,Meet the Fockers (2004),2004,Ben Stiller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66439,424,30825,3.5,Meet the Fockers (2004),2004,Robert De Niro,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66441,424,34323,4.5,"Devil's Rejects, The (2005)",2005,Rob Zombie,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
66443,424,40278,4.0,Jarhead (2005),2005,Jake Gyllenhaal,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66444,424,40278,4.0,Jarhead (2005),2005,Modern war,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66447,424,48516,4.5,"Departed, The (2006)",2006,atmospheric,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
66448,424,48516,4.5,"Departed, The (2006)",2006,Jack Nicholson,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
66449,424,48516,4.5,"Departed, The (2006)",2006,Leonardo DiCaprio,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
66450,424,48516,4.5,"Departed, The (2006)",2006,Martin Scorsese,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
66451,424,48516,4.5,"Departed, The (2006)",2006,suspense,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
66454,424,53127,3.5,Bug (2007),2007,based on a play,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66455,424,53127,3.5,Bug (2007),2007,conspiracy theory,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66456,424,53127,3.5,Bug (2007),2007,creepy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66457,424,53127,3.5,Bug (2007),2007,Insanity,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66458,424,53127,3.5,Bug (2007),2007,paranoia,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66459,424,53127,3.5,Bug (2007),2007,PTSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66462,424,60756,4.0,Step Brothers (2008),2008,funny,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66463,424,60756,4.0,Step Brothers (2008),2008,will ferrell,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66464,424,66097,4.5,Coraline (2009),2009,claymation,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66465,424,66097,4.5,Coraline (2009),2009,creepy,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66466,424,66097,4.5,Coraline (2009),2009,dark,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66467,424,66097,4.5,Coraline (2009),2009,dark fairy tale,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66468,424,66097,4.5,Coraline (2009),2009,Surreal,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66469,424,66097,4.5,Coraline (2009),2009,Tim Burton,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66470,424,68157,4.5,Inglourious Basterds (2009),2009,black comedy,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66471,424,68157,4.5,Inglourious Basterds (2009),2009,Brad Pitt,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66472,424,68157,4.5,Inglourious Basterds (2009),2009,Christoph Waltz,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66473,424,68157,4.5,Inglourious Basterds (2009),2009,Quentin Tarantino,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66474,424,68157,4.5,Inglourious Basterds (2009),2009,satire,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66477,424,74458,5.0,Shutter Island (2010),2010,insanity,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66478,424,74458,5.0,Shutter Island (2010),2010,Leonardo DiCaprio,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66479,424,74458,5.0,Shutter Island (2010),2010,Martin Scorsese,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66480,424,74458,5.0,Shutter Island (2010),2010,plot twist,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66481,424,74458,5.0,Shutter Island (2010),2010,psychological,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66482,424,74458,5.0,Shutter Island (2010),2010,Psychological Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66483,424,74458,5.0,Shutter Island (2010),2010,thought-provoking,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66485,424,79132,2.5,Inception (2010),2010,action,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
66486,424,79132,2.5,Inception (2010),2010,alternate reality,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
66487,424,79132,2.5,Inception (2010),2010,Leonardo DiCaprio,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
66488,424,79132,2.5,Inception (2010),2010,sci-fi,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
66489,424,79132,2.5,Inception (2010),2010,thought-provoking,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
66490,424,79132,2.5,Inception (2010),2010,visually appealing,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
66492,424,81591,3.5,Black Swan (2010),2010,alter ego,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66493,424,81591,3.5,Black Swan (2010),2010,atmospheric,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66494,424,81591,3.5,Black Swan (2010),2010,creepy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66495,424,81591,3.5,Black Swan (2010),2010,horror,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66496,424,81591,3.5,Black Swan (2010),2010,obsession,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66497,424,81591,3.5,Black Swan (2010),2010,surreal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66501,424,102903,1.5,Now You See Me (2013),2013,illusions,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
66502,424,102903,1.5,Now You See Me (2013),2013,overcomplicated,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
66503,424,102903,1.5,Now You See Me (2013),2013,predictable,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
66504,424,102903,1.5,Now You See Me (2013),2013,stupid ending,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
66506,424,104879,5.0,Prisoners (2013),2013,absorbing,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66507,424,104879,5.0,Prisoners (2013),2013,acting,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66508,424,104879,5.0,Prisoners (2013),2013,atmospheric,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66509,424,104879,5.0,Prisoners (2013),2013,Hugh Jackman,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66510,424,104879,5.0,Prisoners (2013),2013,Jake Gyllenhaal,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66511,424,104879,5.0,Prisoners (2013),2013,morality,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66512,424,104879,5.0,Prisoners (2013),2013,mystery,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66513,424,104879,5.0,Prisoners (2013),2013,thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66515,424,106100,4.0,Dallas Buyers Club (2013),2013,Jared Leto,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66516,424,106100,4.0,Dallas Buyers Club (2013),2013,social commentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66517,424,106100,4.0,Dallas Buyers Club (2013),2013,uplifting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66521,424,112515,4.5,"Babadook, The (2014)",2014,atmospheric,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66522,424,112515,4.5,"Babadook, The (2014)",2014,dark,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66523,424,112515,4.5,"Babadook, The (2014)",2014,Metaphorical,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66524,424,112515,4.5,"Babadook, The (2014)",2014,psychological,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66525,424,112556,1.0,Gone Girl (2014),2014,annoying,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66526,424,112556,1.0,Gone Girl (2014),2014,Stupid ending,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
67992,435,58559,5.0,"Dark Knight, The (2008)",2008,psychology,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
67993,435,58559,5.0,"Dark Knight, The (2008)",2008,superhero,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
68879,439,5952,4.0,"Lord of the Rings: The Two Towers, The (2002)",2002,Myth,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68884,439,98809,3.5,"Hobbit: An Unexpected Journey, The (2012)",2012,Action,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
68885,439,98809,3.5,"Hobbit: An Unexpected Journey, The (2012)",2012,Myth,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
72627,462,152711,5.0,Who Killed Chea Vichea? (2010),2010,Cambodia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72628,462,152711,5.0,Who Killed Chea Vichea? (2010),2010,crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72629,462,152711,5.0,Who Killed Chea Vichea? (2010),2010,human rights,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72630,462,152711,5.0,Who Killed Chea Vichea? (2010),2010,murder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72631,462,152711,5.0,Who Killed Chea Vichea? (2010),2010,procedural,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74820,474,3273,4.0,Scream 3 (2000),2000,slasher,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
74821,474,3273,4.0,Scream 3 (2000),2000,spoof,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
74828,474,3317,4.0,Wonder Boys (2000),2000,writing,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74849,474,3408,4.0,Erin Brockovich (2000),2000,scandal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74850,474,3408,4.0,Erin Brockovich (2000),2000,true story,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74879,474,3481,5.0,High Fidelity (2000),2000,Nick Hornby,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74889,474,3512,4.5,Return to Me (2000),2000,transplants,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74891,474,3515,4.0,Me Myself I (2000),2000,alternate endings,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74898,474,3536,4.5,Keeping the Faith (2000),2000,priest,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74899,474,3536,4.5,Keeping the Faith (2000),2000,rabbi,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74908,474,3566,4.5,"Big Kahuna, The (2000)",2000,business,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74909,474,3566,4.5,"Big Kahuna, The (2000)",2000,religion,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74944,474,3793,4.5,X-Men (2000),2000,superhero,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74955,474,3859,4.0,"Eyes of Tammy Faye, The (2000)",2000,In Netflix queue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74956,474,3859,4.0,"Eyes of Tammy Faye, The (2000)",2000,televangelist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74964,474,3897,4.5,Almost Famous (2000),2000,journalism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74965,474,3897,4.5,Almost Famous (2000),2000,music,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74966,474,3897,4.5,Almost Famous (2000),2000,Rolling Stone,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74967,474,3910,4.0,Dancer in the Dark (2000),2000,blindness,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
74968,474,3910,4.0,Dancer in the Dark (2000),2000,factory,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
74969,474,3911,4.5,Best in Show (2000),2000,Dogs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74974,474,3949,4.0,Requiem for a Dream (2000),2000,drug abuse,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74981,474,3967,4.0,Billy Elliot (2000),2000,ballet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74984,474,3983,4.5,You Can Count on Me (2000),2000,family,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74986,474,3988,1.0,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),2000,Dr. Seuss,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74989,474,3994,4.5,Unbreakable (2000),2000,superhero,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
74990,474,3996,4.0,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",2000,china,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74991,474,3996,4.0,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",2000,martial arts,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74999,474,4019,4.0,Finding Forrester (2000),2000,writing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75002,474,4024,2.5,"House of Mirth, The (2000)",2000,Edith Wharton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75003,474,4025,2.0,Miss Congeniality (2000),2000,pageant,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75004,474,4027,4.0,"O Brother, Where Art Thou? (2000)",2000,bluegrass,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75005,474,4029,4.5,State and Main (2000),2000,movies,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75007,474,4034,4.5,Traffic (2000),2000,based on a TV show,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
75018,474,4077,4.0,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",2000,psychopaths,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75036,474,4160,4.5,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",2000,death penalty,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75037,474,4164,4.0,"Caveman's Valentine, The (2001)",2001,homeless,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75038,474,4164,4.0,"Caveman's Valentine, The (2001)",2001,New York,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75039,474,4166,2.0,Series 7: The Contenders (2001),2001,reality TV,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75040,474,4171,4.0,Long Night's Journey Into Day (2000),2000,Eugene O'Neill,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75059,474,4226,5.0,Memento (2000),2000,Backwards. memory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
75060,474,4232,4.0,Spy Kids (2001),2001,spying,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75061,474,4246,4.5,Bridget Jones's Diary (2001),2001,singletons,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75062,474,4259,4.0,"Luzhin Defence, The (2000)",2000,Nabokov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75072,474,4306,4.5,Shrek (2001),2001,fairy tales,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
75081,474,4347,4.0,Divided We Fall (Musíme si pomáhat) (2000),2000,Holocaust,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75086,474,4370,4.5,A.I. Artificial Intelligence (2001),2001,robots,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
75089,474,4380,4.0,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",2000,accident,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75095,474,4447,4.0,Legally Blonde (2001),2001,lawyers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75096,474,4448,4.0,"Score, The (2001)",2001,heist,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75130,474,4638,2.0,Jurassic Park III (2001),2001,dinosaurs,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
75131,474,4639,2.5,America's Sweethearts (2001),2001,Hollywood,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75132,474,4639,2.5,America's Sweethearts (2001),2001,movie business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75133,474,4641,4.0,Ghost World (2001),2001,adolescence,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75164,474,4823,4.0,Serendipity (2001),2001,wedding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75172,474,4874,2.5,K-PAX (2001),2001,aliens,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
75173,474,4874,2.5,K-PAX (2001),2001,psychiatrist,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
75174,474,4878,4.5,Donnie Darko (2001),2001,time travel,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
75175,474,4881,4.0,"Man Who Wasn't There, The (2001)",2001,Coen Brothers,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75180,474,4896,4.5,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001,Magic,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75181,474,4896,4.5,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001,Wizards,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75182,474,4902,4.0,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",2001,ghosts,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
75190,474,4963,4.0,Ocean's Eleven (2001),2001,heist,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75195,474,4973,5.0,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",2001,whimsical,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75198,474,4979,4.0,"Royal Tenenbaums, The (2001)",2001,new york,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75200,474,4993,5.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",2001,Tolkein,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75209,474,5015,4.0,Monster's Ball (2001),2001,race,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75214,474,5064,4.0,The Count of Monte Cristo (2002),2002,Dumas,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75215,474,5064,4.0,The Count of Monte Cristo (2002),2002,revenge,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75220,474,5135,4.0,Monsoon Wedding (2001),2001,India,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75227,474,5224,4.0,Promises (2001),2001,In Netflix queue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75235,474,5266,4.0,Panic Room (2002),2002,crime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75240,474,5294,4.0,Frailty (2001),2001,religion,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
75246,474,5316,2.5,Enigma (2001),2001,World War II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
75250,474,5349,4.5,Spider-Man (2002),2002,superhero,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
75253,474,5377,5.0,About a Boy (2002),2002,Nick Hornby,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75255,474,5379,4.5,"Believer, The (2001)",2001,anti-Semitism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75256,474,5379,4.5,"Believer, The (2001)",2001,Judaism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75269,474,5445,4.5,Minority Report (2002),2002,future,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
75270,474,5446,4.5,Rabbit-Proof Fence (2002),2002,Australia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75271,474,5450,4.0,Lovely & Amazing (2001),2001,sisterhood,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75272,474,5450,4.0,Lovely & Amazing (2001),2001,women,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75273,474,5451,2.5,Pumpkin (2002),2002,disability,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75274,474,5451,2.5,Pumpkin (2002),2002,mental illness,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75280,474,5483,4.5,"Kid Stays in the Picture, The (2002)",2002,movie business,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75281,474,5502,4.5,Signs (2002),2002,aliens,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
75283,474,5505,4.5,"Good Girl, The (2002)",2002,adultery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75284,474,5505,4.5,"Good Girl, The (2002)",2002,younger men,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75287,474,5527,4.0,Possession (2002),2002,AS Byatt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75288,474,5527,4.0,Possession (2002),2002,books,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75289,474,5528,4.0,One Hour Photo (2002),2002,photography,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75290,474,5528,4.0,One Hour Photo (2002),2002,psychopaths,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75294,474,5577,4.0,Igby Goes Down (2002),2002,adolescence,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75303,474,5618,4.5,Spirited Away (Sen to Chihiro no kamikakushi) (2001),2001,anime,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75306,474,5629,2.0,Jonah: A VeggieTales Movie (2002),2002,Bible,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75307,474,5630,3.5,Red Dragon (2002),2002,Hannibal Lecter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
75309,474,5633,4.0,Heaven (2002),2002,bombs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75313,474,5669,4.0,Bowling for Columbine (2002),2002,violence in america,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75315,474,5673,4.5,Punch-Drunk Love (2002),2002,pudding,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75316,474,5682,4.0,"Grey Zone, The (2001)",2001,Holocaust,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75317,474,5685,4.5,Real Women Have Curves (2002),2002,Girl Power,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75326,474,5791,4.0,Frida (2002),2002,art,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75327,474,5792,2.5,Roger Dodger (2002),2002,dating,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75332,474,5812,4.5,Far from Heaven (2002),2002,salute to Douglas Sirk,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75333,474,5816,4.5,Harry Potter and the Chamber of Secrets (2002),2002,Magic,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75334,474,5816,4.5,Harry Potter and the Chamber of Secrets (2002),2002,Wizards,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75335,474,5820,4.0,Standing in the Shadows of Motown (2002),2002,music business,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
75340,474,5875,2.5,Personal Velocity (2002),2002,short films,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75341,474,5876,4.0,"Quiet American, The (2002)",2002,Graham Greene,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
